movieId,title,release_year,rating_count,avg_rating,bayesian_score,cluster,cluster_rank,genres
178279,Ride Report (2014),2014,1,5.0,4.035686960475566,4,52,
183763,The Painting (2001),2001,1,5.0,4.035686960475566,4,52,Drama|Romance
178417,A Lustful Man (1961),1961,1,5.0,4.035686960475566,4,52,Comedy|Drama
164624,The Girl from Flanders (1956),1956,1,5.0,4.035686960475566,4,52,
131188,A Man To Remember (1938),1938,1,5.0,4.035686960475566,4,52,Drama|Romance
137849,9 Full Moons (2013),2013,1,5.0,4.035686960475566,4,52,Romance
164620,Zig Zag Story (1983),1983,1,5.0,4.035686960475566,4,52,Comedy|Drama
178251,Robert Williams Mr. Bitchin' (2013),2013,1,5.0,4.035686960475566,4,52,
178157,BlueGreen,,1,5.0,4.035686960475566,4,52,
143235,Going to the Mat (2004),2004,1,5.0,4.035686960475566,4,52,
178221,I Am The Queen,,1,5.0,4.035686960475566,4,52,
206721,Oblivion Verses (2018),2018,1,5.0,4.035686960475566,4,52,Drama
159050,The Pilot's Wife (2005),2005,1,5.0,4.035686960475566,4,52,
178761,The Aviation Cocktail (2012),2012,1,5.0,4.035686960475566,4,52,
178185,Dusty's Trail: Summit of Borneo (2013),2013,1,5.0,4.035686960475566,4,52,
160466,When the Dragon Swallowed the Sun (2010),2010,2,4.5,4.023791306983711,4,53,
185223,Scalene (2011),2011,2,4.5,4.023791306983711,4,53,Thriller
178859,Time of Her Life (2006),2006,2,4.5,4.023791306983711,4,53,Horror|Mystery|Romance
198775,Apple Pie (1976),1976,2,4.5,4.023791306983711,4,53,Comedy
178799,Vyšetřování ztráty třídní knihy (1997),1997,2,4.5,4.023791306983711,4,53,Comedy
175019,Explicit Ills (2008),2008,2,4.5,4.023791306983711,4,53,Drama
178597,Deep in the Woods (2010),2010,2,4.5,4.023791306983711,4,53,Drama|Romance
155395,God is on air (2002),2002,2,4.5,4.023791306983711,4,53,Comedy|Drama
206757,Twice,,2,4.5,4.023791306983711,4,53,
144017,Meet Prince Charming (2002),2002,2,4.5,4.023791306983711,4,53,
208447,"I Was at Home, But (2019)",2019,2,4.5,4.023791306983711,4,53,Drama
169822,Fists of Iron (1995),1995,2,4.5,4.023791306983711,4,53,Action
198551,The Final Test (1953),1953,2,4.5,4.023791306983711,4,53,Comedy|Drama
143086,An American Girl: Saige Paints the Sky (2013),2013,2,4.5,4.023791306983711,4,53,Children
178393,Diplomaniacs (1933),1933,2,4.5,4.023791306983711,4,53,Comedy
198263,Ready.. Set.. Zoom! (1955),1955,2,4.5,4.023791306983711,4,53,
156313,In Society (1944),1944,2,4.5,4.023791306983711,4,53,Comedy
166812,Seeing Red: Stories of American Communists (1983),1983,2,4.5,4.023791306983711,4,53,
197963,Stop! Look! and Hasten! (1954),1954,2,4.5,4.023791306983711,4,53,
197469,Lift (2016),2016,2,4.5,4.023791306983711,4,53,
184537,Little Galicia (2015),2015,2,4.5,4.023791306983711,4,53,Comedy
124599,Home Sweet Home (2001),2001,2,4.5,4.023791306983711,4,53,Drama
190171,The Lion Sleeps Tonight (2018),2018,2,4.5,4.023791306983711,4,53,Drama
192063,Dhool (2003),2003,2,4.5,4.023791306983711,4,53,Action|Drama|Romance
155723,My Man is a Loser (2014),2014,2,4.5,4.023791306983711,4,53,Comedy
167072,The Other Conquest (1999),1999,2,4.5,4.023791306983711,4,53,Drama
189937,Stuff (2015),2015,2,4.5,4.023791306983711,4,53,Drama|Romance
137335,Clutter (2013),2013,2,4.5,4.023791306983711,4,53,
117656,Drunken Master 3 (1994),1994,2,4.5,4.023791306983711,4,53,Action
155992,The Fire Next Time (1993),1993,2,4.5,4.023791306983711,4,53,Thriller
117551,Admissions (2004),2004,2,4.5,4.023791306983711,4,53,Drama
132448,Einstein (2015),2015,2,4.5,4.023791306983711,4,53,
179585,My Christmas Love (2016),2016,2,4.5,4.023791306983711,4,53,Comedy|Romance
141106,Losers Take All (2013),2013,2,4.5,4.023791306983711,4,53,Comedy
189501,Superfights (1995),1995,2,4.5,4.023791306983711,4,53,Action
171281,Andy Kaufman Plays Carnegie Hall (1980),1980,2,4.5,4.023791306983711,4,53,
169590,Brian Regan: Live From Radio City Music Hall (2015),2015,2,4.5,4.023791306983711,4,53,Comedy
197257,Love at Sea (2018),2018,2,4.5,4.023791306983711,4,53,Romance
197169,The Perfect You (2002),2002,2,4.5,4.023791306983711,4,53,Comedy|Romance
197111,Psychonautics: A Comic's Exploration of Psychedelics (2018),2018,2,4.5,4.023791306983711,4,53,
149836,When Harry Tries to Marry (2011),2011,2,4.5,4.023791306983711,4,53,Comedy|Romance
138272,The Killing of Jacob Marr (2010),2010,2,4.5,4.023791306983711,4,53,Horror
137284,Sierra Leone's Refugee All Stars,,2,4.5,4.023791306983711,4,53,
141207,The Greatest Ears in Town: The Arif Mardin Story (2010),2010,2,4.5,4.023791306983711,4,53,
179743,Mister Roberts (1984),1984,2,4.5,4.023791306983711,4,53,Comedy
199544,No Witness (2004),2004,2,4.5,4.023791306983711,4,53,Thriller
188569,Elizabeth at 90: A Family Tribute (2016),2016,2,4.5,4.023791306983711,4,53,
163044,Pikadero (2015),2015,2,4.5,4.023791306983711,4,53,Comedy|Drama
145968,Song 'e napule (2013),2013,2,4.5,4.023791306983711,4,53,
137268,Druid Peak (2014),2014,2,4.5,4.023791306983711,4,53,Adventure|Drama
165303,Merry In-Laws (2012),2012,2,4.5,4.023791306983711,4,53,Comedy|Fantasy
193874,Blondie's Big Moment (1947),1947,2,4.5,4.023791306983711,4,53,Comedy
149727,Thou Shalt Laugh (2006),2006,2,4.5,4.023791306983711,4,53,Comedy
123989,Spike of Bensonhurst (1988),1988,2,4.5,4.023791306983711,4,53,
118858,Honor Among Lovers (1931),1931,2,4.5,4.023791306983711,4,53,Drama
187805,Micky Flanagan: Live - The Out Out Tour (2011),2011,2,4.5,4.023791306983711,4,53,Comedy
171405,Korkusuz Korkak (1979),1979,2,4.5,4.023791306983711,4,53,
196851,A Christmas Tree Miracle (2013),2013,2,4.5,4.023791306983711,4,53,Children|Drama
171645,Devo: The Complete Truth About De-Evolution (1993),1993,2,4.5,4.023791306983711,4,53,
158119,‘Rameau’s Nephew’ by Diderot (Thanx to Dennis Young) by Wilma Schoen (1974),1974,2,4.5,4.023791306983711,4,53,
128219,Return to Macon County (1975),1975,2,4.5,4.023791306983711,4,53,
201158,Run-Off (2016),2016,2,4.5,4.023791306983711,4,53,Drama
196679,Shallow Ground (2005),2005,2,4.5,4.023791306983711,4,53,Horror
196639,Blind Spot (2018),2018,2,4.5,4.023791306983711,4,53,Drama
196521,The Man from Nowhere (1961),1961,2,4.5,4.023791306983711,4,53,Comedy|Fantasy
137246,Among Ravens (2014),2014,2,4.5,4.023791306983711,4,53,Comedy|Drama
138660,Eadweard (2015),2015,2,4.5,4.023791306983711,4,53,Drama
141731,Mr. & Mrs. Incredible (2011),2011,2,4.5,4.023791306983711,4,53,Action|Comedy|Romance
168852,The Doors - Live at the Bowl '68 (2012),2012,2,4.5,4.023791306983711,4,53,
201795,Unless (2016),2016,2,4.5,4.023791306983711,4,53,Drama
180307,Viaje a Tombuctú (2014),2014,2,4.5,4.023791306983711,4,53,Drama
173191,Neither Wolf Nor Dog,,2,4.5,4.023791306983711,4,53,Drama
187537,Sensitivity Training (2016),2016,2,4.5,4.023791306983711,4,53,Comedy
137022,A Nanny's Revenge (2012),2012,2,4.5,4.023791306983711,4,53,Drama|Thriller
201977,Action Figures 2 (2018),2018,2,4.5,4.023791306983711,4,53,Action
153036,Acéphale (1969),1969,2,4.5,4.023791306983711,4,53,
181599,The Devil's Woods (2015),2015,2,4.5,4.023791306983711,4,53,Horror
202287,Pegasus (2019),2019,2,4.5,4.023791306983711,4,53,Action|Comedy
116345,Dakota's Summer (2014),2014,2,4.5,4.023791306983711,4,53,Children
176059,The Disappearance of Finbar (1997),1997,2,4.5,4.023791306983711,4,53,
133959,Man of the Year (2002),2002,2,4.5,4.023791306983711,4,53,Action|Comedy|Drama|Romance
204470,Much Ado About Nothing: Shakespeare's Globe Theatre (2012),2012,2,4.5,4.023791306983711,4,53,Comedy|Drama
130898,Midnight Stallion (2013),2013,2,4.5,4.023791306983711,4,53,Children|Drama
204304,Leningrad: Kolshik (2017),2017,2,4.5,4.023791306983711,4,53,Action|Comedy
153038,Avetik (1992),1992,2,4.5,4.023791306983711,4,53,Drama
129289,Adios Carmen (2013),2013,2,4.5,4.023791306983711,4,53,Drama
176115,Hopeless Romantic (2016),2016,2,4.5,4.023791306983711,4,53,Romance
159123,Catching Out (2003),2003,2,4.5,4.023791306983711,4,53,
159141,Plastic Utopia (1997),1997,2,4.5,4.023791306983711,4,53,
135129,The Drunk (2014),2014,2,4.5,4.023791306983711,4,53,
148464,No Tomorrow (2010),2010,2,4.5,4.023791306983711,4,53,
171933,Shark Killer (2015),2015,2,4.5,4.023791306983711,4,53,Action
203771,9 Variations on a Dance Theme (1967),1967,2,4.5,4.023791306983711,4,53,
190445,Nodame Cantabile: The Movie II (2010),2010,3,4.333333333333333,4.017843480237783,4,54,Drama|Romance
167080,Nobody Walks in L.A. (2015),2015,3,4.333333333333333,4.017843480237783,4,54,Comedy|Drama|Romance
33573,Wu Tang Master (Tian shi zhuang xie) (1983),1983,3,4.333333333333333,4.017843480237783,4,54,Action
40404,Al otro lado (2004),2004,3,4.333333333333333,4.017843480237783,4,54,Drama
68544,"Stolen Collection, (Skradziona kolekcja) (1979)",1979,3,4.333333333333333,4.017843480237783,4,54,Comedy
183475,Abe & Phil's Last Poker Game (2018),2018,3,4.333333333333333,4.017843480237783,4,54,Comedy|Drama
163597,No Letting Go (2016),2016,3,4.333333333333333,4.017843480237783,4,54,
183561,The Good Witch's Wonder (2014),2014,3,4.333333333333333,4.017843480237783,4,54,Children|Drama|Fantasy
203914,The Rest Is Silence (2007),2007,3,4.333333333333333,4.017843480237783,4,54,Comedy|Drama
175317,When I Will Become a Giant (1978),1978,3,4.333333333333333,4.017843480237783,4,54,Children|Romance
140271,"Mary Is Happy, Mary Is Happy (2013)",2013,3,4.333333333333333,4.017843480237783,4,54,Drama
164777,Sense and Sensibility (1981),1981,3,4.333333333333333,4.017843480237783,4,54,Drama|Romance
113765,King's Faith (2013),2013,3,4.333333333333333,4.017843480237783,4,54,Drama
175965,Purgatory House (2003),2003,3,4.333333333333333,4.017843480237783,4,54,Drama
179019,Mercy (2012),2012,3,4.333333333333333,4.017843480237783,4,54,Thriller
7568,Love Life (2001),2001,3,4.333333333333333,4.017843480237783,4,54,Comedy|Romance
149875,Cinderella (1957),1957,3,4.333333333333333,4.017843480237783,4,54,Drama|Romance
181441,On Wings of Eagles (2017),2017,3,4.333333333333333,4.017843480237783,4,54,Drama
174625,The End of a Vacation (1986),1986,3,4.333333333333333,4.017843480237783,4,54,
149374,"Murder, She Baked: A Chocolate Chip Cookie Mystery (2015)",2015,3,4.333333333333333,4.017843480237783,4,54,Mystery
149218,"Totò, Peppino e i fuorilegge (1956)",1956,3,4.333333333333333,4.017843480237783,4,54,Comedy
162616,"Me, Natalie (1969)",1969,3,4.333333333333333,4.017843480237783,4,54,Comedy|Drama
176171,Arabian Nights (2000),2000,3,4.333333333333333,4.017843480237783,4,54,Children|Drama|Fantasy
124007,I Love Lucy: The Movie (1953),1953,3,4.333333333333333,4.017843480237783,4,54,
142891,The Legend of Paul and Paula (1973),1973,3,4.333333333333333,4.017843480237783,4,54,Drama|Romance
157264,Atlantic Records: The House That Ahmet Built (2007),2007,3,4.333333333333333,4.017843480237783,4,54,
103842,Forest of the Gods (Dievu miskas) (2005),2005,3,4.333333333333333,4.017843480237783,4,54,Drama
134591,The Lion’s Mouth Opens (2014),2014,3,4.333333333333333,4.017843480237783,4,54,
134607,Autumn (1990),1990,3,4.333333333333333,4.017843480237783,4,54,Comedy
165319,Gourmet Detective: A Healthy Place to Die (2015),2015,3,4.333333333333333,4.017843480237783,4,54,Mystery
137128,Kept and Dreamless (2005),2005,3,4.333333333333333,4.017843480237783,4,54,Drama
102523,To Be King (Koning van Katoren) (2012),2012,3,4.333333333333333,4.017843480237783,4,54,Adventure
161646,The Death and Life of Otto Bloom (2016),2016,3,4.333333333333333,4.017843480237783,4,54,
148260,Lucky (2012),2012,3,4.333333333333333,4.017843480237783,4,54,
160321,The Drummer (2007),2007,3,4.333333333333333,4.017843480237783,4,54,Action|Drama
161642,Bridge and Tunnel (2014),2014,3,4.333333333333333,4.017843480237783,4,54,
161308,Can't You Hear the Wind Howl? The Life & Music of Robert Johnson (1998),1998,3,4.333333333333333,4.017843480237783,4,54,
166898,Liza Minnelli: Liza With a Z (1972),1972,3,4.333333333333333,4.017843480237783,4,54,
159117,Ken (1964),1964,3,4.333333333333333,4.017843480237783,4,54,
197325,Lemonade (2018),2018,3,4.333333333333333,4.017843480237783,4,54,Drama
146918,Fonzy (2013),2013,3,4.333333333333333,4.017843480237783,4,54,Comedy
174897,Neapolitan Turk (1953),1953,4,4.25,4.014274784190226,4,55,Comedy
146666,Sundays at Tiffany's (2010),2010,4,4.25,4.014274784190226,4,55,Drama|Romance
155591,The Answers (2015),2015,4,4.25,4.014274784190226,4,55,Fantasy|Romance
124456,Simple Things (2007),2007,4,4.25,4.014274784190226,4,55,Children|Drama
129518,Forgive Me (2006),2006,4,4.25,4.014274784190226,4,55,Comedy
139104,9.79* (2012),2012,4,4.25,4.014274784190226,4,55,
158248,Gourmet Club (2004),2004,4,4.25,4.014274784190226,4,55,Comedy
149834,Not Since You (2009),2009,4,4.25,4.014274784190226,4,55,Drama|Romance
155160,Portrait of a Young Man in Three Movements (1931),1931,4,4.25,4.014274784190226,4,55,
190163,Leaning Towards Solace (2012),2012,4,4.25,4.014274784190226,4,55,
139687,What the Deaf Man Heard (1997),1997,4,4.25,4.014274784190226,4,55,Drama
124937,Willow and Wind (2000),2000,4,4.25,4.014274784190226,4,55,
104307,"Souper, Le (Supper, The) (1992)",1992,4,4.25,4.014274784190226,4,55,Drama
144750,The Professor and His Beloved Equation (2006),2006,4,4.25,4.014274784190226,4,55,Children|Drama|Romance
116403,The Third Half (2012),2012,4,4.25,4.014274784190226,4,55,Drama|Romance
144662,Marius (2013),2013,4,4.25,4.014274784190226,4,55,Drama
168302,The Red Lanterns (1963),1963,4,4.25,4.014274784190226,4,55,Drama
131359,Lost in a Harem (1944),1944,4,4.25,4.014274784190226,4,55,Comedy
159702,A Taxing Woman's Return (1988),1988,4,4.25,4.014274784190226,4,55,Comedy
190805,How to Train Your Husband or (How to Pick Your Second Husband First) (2017),2017,4,4.25,4.014274784190226,4,55,Comedy
149328,Dreamkeeper (2003),2003,4,4.25,4.014274784190226,4,55,Children|Drama
182951,The Woman Who Left (2017),2017,4,4.25,4.014274784190226,4,55,Drama
176513,Incorrigible Liar (1973),1973,4,4.25,4.014274784190226,4,55,Comedy
136574,Fracture (2010),2010,4,4.25,4.014274784190226,4,55,Drama
177717,Steve Martin: A Wild and Crazy Guy (1978),1978,4,4.25,4.014274784190226,4,55,Comedy
156398,Flower Girl (2009),2009,5,4.2,4.011895653491855,4,56,Comedy|Romance
153144,RR (2007),2007,5,4.2,4.011895653491855,4,56,
27235,"Shrink Is In, The (2001)",2001,5,4.2,4.011895653491855,4,56,Comedy|Romance
140351,Richard Jeni: A Big Steaming Pile of Me (2005),2005,5,4.2,4.011895653491855,4,56,Comedy
194588,The Last Supper (1976),1976,5,4.2,4.011895653491855,4,56,Drama
141958,A Little Thing Called Love (2010),2010,5,4.2,4.011895653491855,4,56,Comedy|Romance
159034,Falling Leaves (1966),1966,5,4.2,4.011895653491855,4,56,Drama|Romance
168030,A Prince for Christmas (2015),2015,5,4.2,4.011895653491855,4,56,Romance
198003,U.S. Go Home (1994),1994,5,4.2,4.011895653491855,4,56,Drama
172001,Dialogues (2014),2014,5,4.2,4.011895653491855,4,56,
181699,Redhat and Cousin (1994),1994,5,4.2,4.011895653491855,4,56,Comedy
90170,Monsieur Vincent (1947),1947,6,4.166666666666667,4.01019627442159,4,57,Drama
155168,Fraktus (2012),2012,6,4.166666666666667,4.01019627442159,4,57,Comedy
72649,"Ceremony, The (Gishiki) (1971)",1971,6,4.166666666666667,4.01019627442159,4,57,Comedy|Drama
151915,The Guide (2014),2014,6,4.166666666666667,4.01019627442159,4,57,Drama
124168,Paper Soldiers (2002),2002,6,4.166666666666667,4.01019627442159,4,57,Action|Comedy
135811,Drunken Master Part II: Dance of the Drunk Mantis (1979),1979,6,4.166666666666667,4.01019627442159,4,57,Action|Comedy
120867,Tropico (2013),2013,6,4.166666666666667,4.01019627442159,4,57,Drama|Fantasy|Romance
155665,We Have Only One Life (1958),1958,6,4.166666666666667,4.01019627442159,4,57,Comedy|Drama
187263,Out 1 (1971),1971,7,4.142857142857143,4.0089217401188915,4,58,Drama
175829,Chris Gethard: Career Suicide (2017),2017,7,4.142857142857143,4.0089217401188915,4,58,Comedy
139150,Subramaniapuram (2008),2008,7,4.142857142857143,4.0089217401188915,4,58,Action|Comedy|Drama|Romance
196085,Dara Ó Briain: Craic Dealer (2012),2012,7,4.142857142857143,4.0089217401188915,4,58,Comedy
149584,La novia (2015),2015,7,4.142857142857143,4.0089217401188915,4,58,Drama|Romance
157585,Anjali (1990),1990,8,4.125,4.007930435661237,4,59,Children|Drama
176899,Dangerous for Your Life! (1985),1985,9,4.111111111111111,4.007137392095113,4,60,Comedy
152185,Marie's Story (2014),2014,11,4.090909090909091,4.005947826745928,4,61,Drama
179915,1945 (2017),2017,13,4.076923076923077,4.005098137210795,4,62,Drama
148365,Eddie Izzard: Unrepeatable (1994),1994,16,4.0625,4.004198465938302,4,63,Comedy
156785,Jimmy Carr: Being Funny (2011),2011,27,4.037037037037037,4.002549068605398,4,64,Comedy
126927,The Heart of the World (2000),2000,33,4.03030303030303,4.002099232969151,4,65,Drama|Fantasy
156781,Jimmy Carr: Telling Jokes (2009),2009,40,4.025,4.001740827340271,4,66,Comedy
190077,The Wild Pear Tree (2018),2018,38,4.0131578947368425,3.989009587716695,4,67,Drama
158864,Louis Theroux: Behind Bars (2008),2008,29,4.017241379310345,3.985712464031705,4,68,
156775,Jimmy Carr: Stand Up (2005),2005,29,4.017241379310345,3.985712464031705,4,68,Comedy
100138,"Simple Life, A (Tao jie) (2011)",2011,28,4.017857142857143,3.985219790377626,4,69,Drama
31954,Beautiful City (Shah-re ziba) (2004),2004,23,4.021739130434782,3.98214058003963,4,70,Drama
158157,Little Forest: Winter/Spring (2015),2015,19,4.026315789473684,3.9785686960475566,4,71,Drama
137904,"I, Claudius (1976)",1976,96,3.984375,3.9749626177417645,4,72,Drama
140269,Homeless to Harvard: The Liz Murray Story (2003),2003,16,4.03125,3.9747867012324196,4,73,Drama
151733,Trevor Noah: You Laugh But It's True (2011),2011,16,4.03125,3.9747867012324196,4,73,Comedy
118930,Bill Burr: I'm Sorry You Feel That Way (2014),2014,243,3.9753086419753085,3.971603991479308,4,74,Comedy
122282,Pride and Prejudice (1980),1980,29,4.0,3.969045797365038,4,75,Comedy|Drama|Romance
141820,Old Men: Robbers (1971),1971,29,4.0,3.969045797365038,4,75,Comedy
172905,The Idiot (2003),2003,12,4.041666666666667,3.967028763150087,4,76,
109889,Cranford (2007),2007,40,3.9875,3.9651554614866127,4,77,Drama
133201,Doug Stanhope: Before Turning the Gun on Himself (2012),2012,11,4.045454545454546,3.9642811600792616,4,78,
82836,"Life of Reilly, The (2006)",2006,11,4.045454545454546,3.9642811600792616,4,78,Comedy
124837,Voyna i mir IV. - Pierre Bezukhov (2014),2014,11,4.045454545454546,3.9642811600792616,4,78,Drama
135031,"Toto, Peppino, and the Hussy (1956)",1956,10,4.05,3.9610339928137392,4,79,Comedy
125127,Voyna i mir III. - Borogyino (1967),1967,10,4.05,3.9610339928137392,4,79,
157352,The Cutting Edge 3: Chasing the Dream (2008),2008,10,4.05,3.9610339928137392,4,79,Comedy|Drama|Romance
136204,The Second Mother (2015),2015,132,3.965909090909091,3.9591832625635424,4,80,Drama
70722,"Good Men, Good Women (1995)",1995,9,4.055555555555555,3.957137392095113,4,81,Drama|Romance
160590,Survive and Advance (2013),2013,20,4.0,3.9557797105214823,4,82,
169494,Tonight It's Me (2014),2014,8,4.0625,3.9523748801056815,4,83,Drama|Romance
158910,The Nine Lives of Christmas (2014),2014,8,4.0625,3.9523748801056815,4,83,Romance
169490,Fanny's Journey (2016),2016,8,4.0625,3.9523748801056815,4,83,Drama
151585,Liquidation (2007),2007,18,4.0,3.9511249432079545,4,84,
143990,Little Dorrit (2008),2008,57,3.9649122807017543,3.94950644691295,4,85,Drama
142240,Romeos (2011),2011,17,4.0,3.948409662275063,4,86,Drama
175409,Nicostratos the Pelican (2011),2011,7,4.071428571428571,3.9464217401188915,4,87,Comedy|Drama
182429,The Painting Pool (2013),2013,7,4.071428571428571,3.9464217401188915,4,87,Drama
168716,A Gathering of Cats (2007),2007,7,4.071428571428571,3.9464217401188915,4,87,
171385,Bizim Aile (1975),1975,7,4.071428571428571,3.9464217401188915,4,87,Children|Comedy|Drama
160976,The Seashell and the Clergyman (1928),1928,7,4.071428571428571,3.9464217401188915,4,87,Mystery
158655,Poverty and Nobility (1954),1954,7,4.071428571428571,3.9464217401188915,4,87,Comedy
161163,The Lost Valentine (2011),2011,7,4.071428571428571,3.9464217401188915,4,87,Drama|Romance
164643,A Bride for Rip Van Winkle (2016),2016,15,4.0,3.9419608700594457,4,88,Drama
196307,Flight of the Conchords: Live in London (2018),2018,6,4.083333333333333,3.938767702993019,4,89,Comedy
175777,Padayappa (1999),1999,6,4.083333333333333,3.938767702993019,4,89,Drama
166629,Köyden İndim Şehire (1974),1974,6,4.083333333333333,3.938767702993019,4,89,Comedy|Drama
172611,The New Tenants (2009),2009,13,4.0,3.933669565782224,4,90,
135779,Royal Tramp (1992),1992,13,4.0,3.933669565782224,4,90,Action|Comedy
116945,Freedom (2009),2009,12,4.0,3.928567224688549,4,91,Drama
151711,The 2000 Year Old Man (1975),1975,5,4.1,3.928562320158522,4,92,
111401,"Home and the World, The (Ghare-Baire) (1984)",1984,5,4.1,3.928562320158522,4,92,Drama
183637,The Corporal and the Others (1965),1965,5,4.1,3.928562320158522,4,92,Comedy
96218,Profound Desires of the Gods (Kamigami no fukaki yokubo) (1968) ,,5,4.1,3.928562320158522,4,92,Drama
112064,"Plot Against Harry, The (1989)",1989,5,4.1,3.928562320158522,4,92,Comedy
152455,The Cook (1972),1972,5,4.1,3.928562320158522,4,92,Children|Comedy|Drama
27205,Kadosh (1999),1999,5,4.1,3.928562320158522,4,92,Drama
159988,Brothers and Sisters of the Toda Family (1941),1941,5,4.1,3.928562320158522,4,92,
157587,Vaali (1999),1999,5,4.1,3.928562320158522,4,92,Romance
148807,The Wall (1983),1983,5,4.1,3.928562320158522,4,92,
114510,Gang Tapes (2001),2001,5,4.1,3.928562320158522,4,92,Drama
164707,Go Figure (2005),2005,11,4.0,3.922614493412594,4,93,Children|Comedy|Drama
162864,Louis C.K.: One Night Stand (2005),2005,47,3.9361702127659575,3.9181536233531484,4,94,Comedy
147833,Anthony Jeselnik: Caligula (2013),2013,28,3.9464285714285716,3.916254273136246,4,95,Comedy
141968,Xenia (2014),2014,16,3.96875,3.9159631718206547,4,96,Drama
181493,Tale About Czar Pyotr Arranging Arap's Wedding (1976),1976,10,4.0,3.915579447359194,4,97,Comedy|Romance
189159,Born in the USSR: 14 Up (1998),1998,10,4.0,3.915579447359194,4,97,
158827,All of My Heart (2015),2015,10,4.0,3.915579447359194,4,97,Romance
176825,The Penitent Man (2010),2010,4,4.125,3.9142747841902263,4,98,
167146,Kyle Kinane: Loose in Chicago (2016),2016,4,4.125,3.9142747841902263,4,98,Comedy
99279,11 Flowers (Wo 11) (2011),2011,4,4.125,3.9142747841902263,4,98,Drama
177581,North of the Sun (2012),2012,4,4.125,3.9142747841902263,4,98,
120272,Get Crazy (1983),1983,4,4.125,3.9142747841902263,4,98,Comedy
144992,The Chinese Botanist's Daughters (2006),2006,4,4.125,3.9142747841902263,4,98,Drama
190447,Nodame Cantabile: The Movie I (2009),2009,4,4.125,3.9142747841902263,4,98,Drama|Romance
179499,Arunachalam (1997),1997,4,4.125,3.9142747841902263,4,98,Action|Comedy|Drama
5814,"Rising Place, The (2002)",2002,4,4.125,3.9142747841902263,4,98,Drama
144970,The Best of Men (2012),2012,4,4.125,3.9142747841902263,4,98,Drama
167976,Past Life (2016),2016,4,4.125,3.9142747841902263,4,98,Drama
180073,The Fury (2016),2016,4,4.125,3.9142747841902263,4,98,Comedy|Drama
180543,The Last Note (2017),2017,4,4.125,3.9142747841902263,4,98,
198797,Bhavesh Joshi Superhero (2018),2018,4,4.125,3.9142747841902263,4,98,Action|Drama
136210,American Animal (2012),2012,4,4.125,3.9142747841902263,4,98,Comedy|Drama
167466,Sahib Bibi Aur Ghulam (1962),1962,4,4.125,3.9142747841902263,4,98,Drama
198537,A Useful Life (2010),2010,4,4.125,3.9142747841902263,4,98,Comedy|Drama|Romance
135476,Amélie au pays des Bodin's (2010),2010,4,4.125,3.9142747841902263,4,98,Comedy
145500,Yolngu Boy (2001),2001,4,4.125,3.9142747841902263,4,98,Drama
66389,AmericanEast (2008),2008,4,4.125,3.9142747841902263,4,98,Drama
128316,"The Tree, the Mayor and the Mediatheque (1993)",1993,4,4.125,3.9142747841902263,4,98,Comedy
159658,A Performance of Macbeth (1979),1979,4,4.125,3.9142747841902263,4,98,Drama
195081,Ága (2018),2018,4,4.125,3.9142747841902263,4,98,
166902,Lisa Lampanelli: Dirty Girl (2007),2007,4,4.125,3.9142747841902263,4,98,Comedy
166735,The Game (2014),2014,4,4.125,3.9142747841902263,4,98,
158902,Love on the Air (2015),2015,4,4.125,3.9142747841902263,4,98,Romance
192361,Royal Hearts (2018),2018,4,4.125,3.9142747841902263,4,98,Romance
149578,A Cookie Cutter Christmas (2014),2014,4,4.125,3.9142747841902263,4,98,Comedy
189077,Alipato: The Very Brief Life of an Ember (2016),2016,4,4.125,3.9142747841902263,4,98,
158898,Love in Paradise (2016),2016,4,4.125,3.9142747841902263,4,98,Romance
170070,Unutursam Fısılda (2014),2014,4,4.125,3.9142747841902263,4,98,Drama
193501,FIT (2010),2010,4,4.125,3.9142747841902263,4,98,Comedy|Drama
185411,Katt Williams: Great America (2018),2018,4,4.125,3.9142747841902263,4,98,Comedy
134613,Summer (1976),1976,4,4.125,3.9142747841902263,4,98,Comedy|Drama
161294,The Adversary (1970),1970,4,4.125,3.9142747841902263,4,98,
161768,Bimboland (1998),1998,4,4.125,3.9142747841902263,4,98,Comedy|Romance
147230,Truffaldino from Bergamo (1977),1977,21,3.9523809523809526,3.9123351782250513,4,99,Comedy|Romance
121372,Bill Burr: Let It Go (2010),2010,156,3.9166666666666665,3.911282636439179,4,100,Comedy
141822,Carnival Night (1956),1956,48,3.9270833333333335,3.909619875937778,4,101,Comedy
142873,O Costa d'África (1954),1954,9,4.0,3.9071373920951133,4,102,Comedy
165737,Accidentally Engaged (2016),2016,9,4.0,3.9071373920951133,4,102,Comedy|Romance
186749,Hichki (2018),2018,9,4.0,3.9071373920951133,4,102,Comedy|Drama
184211,Shaadi Mein Zaroor Aana (2017),2017,9,4.0,3.9071373920951133,4,102,Children|Drama|Romance
177555,Ali's Wedding (2017),2017,9,4.0,3.9071373920951133,4,102,Comedy
127094,Kolka Cool (2011),2011,9,4.0,3.9071373920951133,4,102,Comedy|Drama
105717,My Grandfather's People (Dedemin insanlari) (2011),2011,14,3.9642857142857144,3.904758261396742,4,103,Comedy|Drama
142871,O Pátio das Cantigas (1942),1942,14,3.9642857142857144,3.904758261396742,4,103,Comedy
130347,Bill Hicks: Sane Man (1989),1989,44,3.9204545454545454,3.901586087132247,4,104,Comedy
