movieId,title,release_year,rating_count,avg_rating,bayesian_score,cluster,genres
187095,The House by the Sea (2017),2017,7,3.142857142857143,3.1339217401188915,4,Drama
187263,Out 1 (1971),1971,7,4.142857142857143,4.0089217401188915,4,Drama
187301,Mississippi Hare (1949),1949,7,3.2857142857142856,3.2589217401188915,6,Animation|Comedy
187353,Mad as a Mars Hare (1963),1963,7,3.4285714285714284,3.3839217401188915,6,Animation|Children|Comedy
187369,Arrivée d'un train à Perrache (1896),1896,7,3.357142857142857,3.3214217401188915,5,Documentary
187385,A Game with Stones (1965),1965,7,3.0714285714285716,3.0714217401188915,6,Animation
187395,The Milky Way (1940),1940,7,3.0714285714285716,3.0714217401188915,6,Animation|Fantasy
187461,Most Likely to Murder (2018),2018,7,2.7857142857142856,2.8214217401188915,4,Comedy
187517,Michelle Wolf: Nice Lady (2017),2017,7,3.9285714285714284,3.8214217401188915,4,Comedy
187629,The Legend of Johnny Lingo (2003),2003,7,2.4285714285714284,2.5089217401188915,6,Action|Adventure|Children
187875,Director's Cut (2018),2018,7,3.142857142857143,3.1339217401188915,3,Horror
187907,Thuppakki (2012),2012,7,3.2857142857142856,3.2589217401188915,3,Action
187937,Mug (2018),2018,7,3.142857142857143,3.1339217401188915,4,Drama
187957,Hari Kondabolu: Warn Your Relatives (2018),2018,7,2.9285714285714284,2.9464217401188915,4,Comedy
188177,Wolves at the Door (2016),2016,7,2.857142857142857,2.8839217401188915,3,Horror|Thriller
188253,My Green Crocodile (1966),1966,7,3.0714285714285716,3.0714217401188915,6,Animation
188271,Nutcracker (1973),1973,7,4.0,3.8839217401188915,6,Animation
188355,Cheburashka (2014),2014,7,2.9285714285714284,2.9464217401188915,6,Animation|Children
188419,808 (2015),2015,7,3.857142857142857,3.7589217401188915,5,Documentary
188511,Sex Doll (2016),2016,7,2.7857142857142856,2.8214217401188915,3,Drama|Mystery|Thriller
188565,The Teacher (2015),2015,7,2.857142857142857,2.8839217401188915,2,Action|Crime|Drama
188649,My Name Ain't Johnny (2008),2008,7,3.7142857142857144,3.6339217401188915,2,Crime|Drama
188771,Polish Legends. Twardowsky 2.0 (2016),2016,7,3.642857142857143,3.5714217401188915,3,Sci-Fi
188809,Star Crystal (1986),1986,7,1.5,1.6964217401188915,3,Horror|Sci-Fi
188857,They (2018),2018,7,1.9285714285714286,2.0714217401188915,4,Drama
188863,Louis Theroux: The City Addicted to Crystal Meth (2009),2009,7,3.7142857142857144,3.6339217401188915,5,Documentary
189049,Adventures In Public School (2017),2017,7,3.7857142857142856,3.6964217401188915,4,Comedy
189103,The Guardians (2017),2017,7,2.857142857142857,2.8839217401188915,4,Drama
189355,The Cook (1918),1918,7,2.7142857142857144,2.7589217401188915,4,Comedy
189367,Sunday's Illness (2018),2018,7,3.5,3.4464217401188915,4,Drama
189401,Astro (2018),2018,7,2.142857142857143,2.2589217401188915,3,Action|Sci-Fi|Thriller
189863,The Silent Revolution (2018),2018,7,3.142857142857143,3.1339217401188915,4,Drama
189877,"Mektoub, My Love: Canto Uno (2018)",2018,7,3.857142857142857,3.7589217401188915,4,Drama|Romance
189911,Todd McFarlane's Spawn (1997),1997,7,4.0,3.8839217401188915,6,Action|Animation|Horror
189923,The Scythian (2018),2018,7,3.0714285714285716,3.0714217401188915,3,Action|Adventure|Drama|Fantasy
189987,Thundercrack! (1975),1975,7,3.0714285714285716,3.0714217401188915,4,Comedy|Horror
190023,At War (2018),2018,7,3.642857142857143,3.5714217401188915,4,Drama
190219,Bunny (1998),1998,7,2.642857142857143,2.6964217401188915,6,Animation
190407,Maestro (2005),2005,7,2.7142857142857144,2.7589217401188915,6,Animation
190505,Over the Limit (2018),2018,7,3.857142857142857,3.7589217401188915,5,Documentary
190557,Gasman (1997),1997,7,3.5,3.4464217401188915,4,Drama
190951,Dark Money (2018),2018,7,2.9285714285714284,2.9464217401188915,5,Documentary
191129,Alleluia! The Devil's Carnival (2016),2016,7,3.7142857142857144,3.6339217401188915,3,Horror
191139,Mad to Be Normal (2017),2017,7,3.357142857142857,3.3214217401188915,4,Drama
191277,Ruin Me (2017),2017,7,2.5,2.5714217401188915,3,Horror|Thriller
191335,The Battle of Kerzhenets (1971),1971,7,3.142857142857143,3.1339217401188915,6,Animation|War
191491,City of Lies (2018),2018,7,2.7142857142857144,2.7589217401188915,2,Crime|Thriller
192013,Romina (2018),2018,7,2.2142857142857144,2.3214217401188915,3,Horror|Thriller
192051,Luz (2018),2018,7,2.9285714285714284,2.9464217401188915,3,Horror|Mystery|Romance
192799,Bad Reputation (2018),2018,7,3.357142857142857,3.3214217401188915,5,Documentary
192845,Ecstasy (1933),1933,7,2.5714285714285716,2.6339217401188915,4,Drama|Romance
192851,Love Is All (2007),2007,7,3.5,3.4464217401188915,4,Comedy|Romance
192855,"Happier times, Grump (2018)",2018,7,3.642857142857143,3.5714217401188915,4,Comedy|Drama
192945,Sollers Point (2017),2017,7,3.642857142857143,3.5714217401188915,4,Drama
192993,There's Nothing Out There (1991),1991,7,2.5714285714285716,2.6339217401188915,3,Comedy|Horror|Sci-Fi
193295,Hurricane (2018),2018,7,2.5,2.5714217401188915,1,War
193307,María by Callas (2017),2017,7,3.9285714285714284,3.8214217401188915,5,Documentary
193417,The Laws of Thermodynamics (2018),2018,7,3.642857142857143,3.5714217401188915,4,Comedy|Romance
193543,The Surrounding Game (2018),2018,7,3.5714285714285716,3.5089217401188915,5,Documentary
193683,Alien Code (2017),2017,7,2.9285714285714284,2.9464217401188915,3,Mystery|Sci-Fi|Thriller
193753,Uncle Ow (1979),1979,7,3.4285714285714284,3.3839217401188915,6,Animation
193805,95 (2017),2017,7,3.2857142857142856,3.2589217401188915,4,Comedy|Drama
194060,Uninvited (1988),1988,7,2.7857142857142856,2.8214217401188915,3,Horror|Sci-Fi
194232,The Body,,7,2.7142857142857144,2.7589217401188915,4,
194440,The Last Sharknado: It's About Time (2018),2018,7,1.6428571428571428,1.8214217401188915,3,Action|Adventure|Comedy|Fantasy|Sci-Fi|Thriller
194512,Petra (2018),2018,7,2.2857142857142856,2.3839217401188915,4,Drama
194584,FAR. The Story of a Journey around the World (2017),2017,7,3.5714285714285716,3.5089217401188915,5,Documentary
194728,The Price of Everything (2018),2018,7,3.2142857142857144,3.1964217401188915,5,Documentary
194772,The Witch in the Window (2018),2018,7,3.0714285714285716,3.0714217401188915,4,Drama
194977,3 Faces (2018),2018,7,3.5,3.4464217401188915,4,Drama
195019,The Keeping Hours (2017),2017,7,3.357142857142857,3.3214217401188915,4,Drama|Fantasy|Horror
195149,Ronnie Coleman: The King (2018),2018,7,3.7142857142857144,3.6339217401188915,5,Documentary
195171,Making Fun: The Story of Funko (2018),2018,7,2.2142857142857144,2.3214217401188915,5,Documentary
195277,Heart Blackened (2017),2017,7,2.7142857142857144,2.7589217401188915,2,Crime|Drama|Thriller
195291,"Happy New Year, Colin Burstead (2018)",2018,7,3.0,3.0089217401188915,4,Comedy|Drama
195385,Gun City (2018),2018,7,2.7857142857142856,2.8214217401188915,3,Action|Thriller
195451,Budapest (2018),2018,7,3.642857142857143,3.5714217401188915,4,Comedy
195701,All Hallows' Eve 2 (2015),2015,7,2.7142857142857144,2.7589217401188915,4,
195725,Geetha Govindam (2018),2018,7,3.0714285714285716,3.0714217401188915,4,Romance
195755,The Great Buster: A Celebration (2018),2018,7,3.142857142857143,3.1339217401188915,5,Documentary
195863,The Old Man of the Mountain (1933),1933,7,3.4285714285714284,3.3839217401188915,4,
196037,Monstrum (2018),2018,7,2.7857142857142856,2.8214217401188915,4,Action|Fantasy
196085,Dara Ó Briain: Craic Dealer (2012),2012,7,4.142857142857143,4.0089217401188915,4,Comedy
196199,Wolfhound of the Grey Dog Clan (2006),2006,7,2.142857142857143,2.2589217401188915,4,Fantasy
196399,When Jeff Tried to Save The World (2018),2018,7,2.9285714285714284,2.9464217401188915,4,Comedy|Drama
196407,The Emperor of Paris (2018),2018,7,2.5714285714285716,2.6339217401188915,2,Action|Crime|Thriller
196503,Astral (2018),2018,7,2.5714285714285716,2.6339217401188915,3,Drama|Sci-Fi|Thriller
196533,Dreams (1993),1993,7,3.2142857142857144,3.1964217401188915,4,Comedy|Fantasy
196553,Ikar and Sages (1976),1976,7,3.5714285714285716,3.5089217401188915,6,Animation
196557,Adventures of Mowgli: Return to Mankind (1971),1971,7,3.357142857142857,3.3214217401188915,6,Adventure|Animation|Children
196559,Adventures of Mowgli: Akela's Last Hunt (1969),1969,7,3.5,3.4464217401188915,6,Adventure|Animation|Children
196561,Adventures of Mowgli: The Fight (1970),1970,7,3.7857142857142856,3.6964217401188915,6,Adventure|Animation|Children
196627,Malicious (2018),2018,7,2.2857142857142856,2.3839217401188915,3,Horror|Thriller
196733,The Cabin (2018),2018,7,2.5,2.5714217401188915,3,Thriller
196863,Dealt (2017),2017,7,3.642857142857143,3.5714217401188915,5,Documentary
196915,Thin (2006),2006,7,4.214285714285714,4.0714217401188915,5,Documentary
196947,A Moment in the Reeds (2018),2018,7,3.142857142857143,3.1339217401188915,4,Drama|Romance
197049,After the Screaming Stops (2018),2018,7,3.5,3.4464217401188915,5,Documentary
197143,Donnybrook (2019),2019,7,2.5714285714285716,2.6339217401188915,4,Drama
197179,Chaos Walking (2019),2019,7,1.8571428571428572,2.0089217401188915,3,Sci-Fi
197415,All About Nina (2018),2018,7,2.9285714285714284,2.9464217401188915,4,Comedy|Drama
197557,Simmba (2018),2018,7,2.9285714285714284,2.9464217401188915,4,Action|Comedy|Drama
197673,Caffeine (2007),2007,7,2.5714285714285716,2.6339217401188915,4,Comedy
197763,"Water, Water Every Hare (1952)",1952,7,3.7142857142857144,3.6339217401188915,6,Animation|Children|Comedy
197767,Magical Maestro (1952),1952,7,3.7142857142857144,3.6339217401188915,6,Animation|Comedy
197787,Heavenly Puss (1949),1949,7,3.2857142857142856,3.2589217401188915,6,Animation|Children
197791,Inspiration (1949),1949,7,3.142857142857143,3.1339217401188915,6,Animation|Drama|Fantasy|Romance
197799,Buccaneer Bunny (1948),1948,7,3.5714285714285716,3.5089217401188915,6,Animation|Comedy
197817,Quiet Please! (1945),1945,7,3.642857142857143,3.5714217401188915,6,Animation
197819,Wild and Woolfy (1945),1945,7,3.0714285714285716,3.0714217401188915,6,Animation
197825,Little Red Riding Rabbit (1944),1944,7,3.5,3.4464217401188915,6,Animation|Comedy
197833,Dumb-Hounded (1943),1943,7,3.0714285714285716,3.0714217401188915,6,Animation
197957,Edmond (2019),2019,7,4.0,3.8839217401188915,4,Drama
198067,Total Dhamaal (2019),2019,7,2.2142857142857144,2.3214217401188915,4,
198119,Beyond White Space (2018),2018,7,1.5,1.6964217401188915,3,Sci-Fi|Thriller
198261,Unstoppable (2018),2018,7,3.4285714285714284,3.3839217401188915,2,Action|Crime
198731,The Final Wish (2019),2019,7,2.2142857142857144,2.3214217401188915,3,Horror
198847,Gaspard at the Wedding (2017),2017,7,3.2857142857142856,3.2589217401188915,4,Comedy|Drama
199219,I See You (2019),2019,7,1.7857142857142858,1.9464217401188915,3,Thriller
199249,Skin (2018),2018,7,3.5714285714285716,3.5089217401188915,4,Drama
199492,Stray (2019),2019,7,2.5714285714285716,2.6339217401188915,3,Action|Crime|Fantasy|Thriller
199716,Boat Leaving the Port (1895),1895,7,2.7142857142857144,2.7589217401188915,5,Documentary|Drama
199968,Piranhas (2019),2019,7,3.642857142857143,3.5714217401188915,4,Drama
199998,Holiday (2018),2018,7,3.2142857142857144,3.1964217401188915,4,Drama
200012,The Man Who Feels No Pain (2019),2019,7,3.142857142857143,3.1339217401188915,4,Action|Comedy
200036,The Red Collar (2018),2018,7,3.0714285714285716,3.0714217401188915,4,Drama
200052,Pokémon the Movie: The Power of Us (2018),2018,7,3.7142857142857144,3.6339217401188915,6,Adventure|Animation|Children|Fantasy
200062,Charlie Says (2019),2019,7,1.5714285714285714,1.7589217401188915,2,Crime|Drama
200120,For Love or Money (2019),2019,7,3.0,3.0089217401188915,4,Comedy
200368,Superlópez (2018),2018,7,2.5714285714285716,2.6339217401188915,4,Action|Comedy
200526,The Burial of Kojo (2018),2018,7,3.4285714285714284,3.3839217401188915,4,Drama
200768,Loudspeaker (2019),2019,7,3.9285714285714284,3.8214217401188915,4,Comedy
201240,The Brink (2019),2019,7,2.142857142857143,2.2589217401188915,5,Documentary
201300,Discarnate (2019),2019,7,1.1428571428571428,1.3839217401188915,3,Horror|Thriller
201308,Body at Brighton Rock (2019),2019,7,2.357142857142857,2.4464217401188915,3,Thriller
201432,Jacquot de Nantes (1991),1991,7,4.0,3.8839217401188915,4,Drama
201486,Family (2018),2018,7,3.0714285714285716,3.0714217401188915,4,Comedy
201638,The History of Time Travel (2014),2014,7,3.5,3.4464217401188915,5,Documentary|Drama
202363,Kevin Hart: Irresponsible (2019),2019,7,2.7142857142857144,2.7589217401188915,4,Comedy
202431,Queen of Hearts (2019),2019,7,3.857142857142857,3.7589217401188915,4,Drama
202499,Atlantics (2019),2019,7,1.5,1.6964217401188915,4,Drama
202747,St. Agatha (2019),2019,7,1.7857142857142858,1.9464217401188915,3,Horror
202803,Anthony Jeselnik: Fire in the Maternity Ward (2019),2019,7,2.642857142857143,2.6964217401188915,4,Comedy
203110,Head Count (2018),2018,7,3.0,3.0089217401188915,3,Horror|Mystery|Thriller
203212,Deep Murder (2019),2019,7,1.7142857142857142,1.8839217401188915,3,Comedy|Horror
203228,Daughter of the Wolf (2019),2019,7,2.0714285714285716,2.1964217401188915,3,Action|Thriller
203296,Purl (2019),2019,7,3.142857142857143,3.1339217401188915,6,Animation|Comedy
203302,The Black Godfather (2019),2019,7,2.7142857142857144,2.7589217401188915,5,Documentary
203397,Jo Koy: Comin’ In Hot (2019),2019,7,2.5,2.5714217401188915,4,Comedy
203599,Northwest Hounded Police (1946),1946,7,3.4285714285714284,3.3839217401188915,6,Animation
203649,Beats (2019),2019,7,3.4285714285714284,3.3839217401188915,4,Children|Drama
203757,"So Long, My Son (2019)",2019,7,3.357142857142857,3.3214217401188915,4,Children|Drama
204068,Jack of all Trades (2018),2018,7,2.7857142857142856,2.8214217401188915,5,Documentary
204472,Animals (2019),2019,7,2.7142857142857144,2.7589217401188915,4,Comedy|Drama
204688,The Informer (2019),2019,7,2.357142857142857,2.4464217401188915,2,Crime|Drama
205361,Simon Amstell: Set Free (2019),2019,7,2.4285714285714284,2.5089217401188915,4,Comedy
205441,Marriage Story (2019),2019,7,2.857142857142857,2.8839217401188915,4,Comedy|Drama
205573,Travis Scott: Look Mom I Can Fly (2019),2019,7,1.7857142857142858,1.9464217401188915,5,Documentary
205809,Wonder Woman: Bloodlines (2019),2019,7,2.2142857142857144,2.3214217401188915,6,Action|Animation
206018,The Fanatic (2019),2019,7,2.0,2.1339217401188915,3,Thriller
604,Criminals (1996),1996,6,1.9166666666666667,2.0816248458501616,5,Documentary
3191,"Quarry, The (1998)",1998,6,2.8333333333333335,2.867339131564447,4,Drama
3195,Tess of the Storm Country (1922),1922,6,3.25,3.2244819887073044,0,Drama
3277,Beloved/Friend (a.k.a. Amigo/Amado) (Amic/Amat) (1999),1999,6,2.5833333333333335,2.6530534172787332,4,Drama
3376,"Fantastic Night, The (Nuit fantastique, La) (1942)",1942,6,2.3333333333333335,2.438767702993019,0,Romance
3382,Song of Freedom (1936),1936,6,3.3333333333333335,3.295910560135876,4,Drama
3828,Better Living (1998),1998,6,3.0,3.0101962744215904,4,Comedy
3856,"Autumn Heart, The (1999)",1999,6,1.9166666666666667,2.0816248458501616,4,Drama
5257,In the Winter Dark (1998),1998,6,2.6666666666666665,2.7244819887073044,4,Drama
5320,Spooky House (2000),2000,6,3.3333333333333335,3.295910560135876,4,Children
7144,Forget Baghdad: Jews and Arabs - The Iraqi Connection (2002),2002,6,3.0833333333333335,3.0816248458501616,5,Documentary
7447,MC5*: A True Testimonial (2002),2002,6,4.083333333333333,3.938767702993019,5,Documentary
7639,Nice Guys Sleep Alone (1999),1999,6,2.25,2.367339131564447,4,Comedy|Romance
7765,Perfectly Normal (1990),1990,6,3.5833333333333335,3.5101962744215904,4,Comedy
7838,"Internecine Project, The (1974)",1974,6,3.0833333333333335,3.0816248458501616,3,Action|Thriller
8038,Manslaughter (1922),1922,6,2.4166666666666665,2.5101962744215904,4,Drama
8095,"Cucaracha, La (1998)",1998,6,2.75,2.795910560135876,3,Thriller
8394,"Hi-Line, The (1999)",1999,6,2.0833333333333335,2.2244819887073044,4,Drama
8699,Dancing in September (2000),2000,6,3.75,3.6530534172787332,4,Drama
8764,Under the Lighthouse Dancing (1997),1997,6,2.75,2.795910560135876,4,Drama
25749,"Marriage Circle, The (1924)",1924,6,3.5,3.438767702993019,4,Comedy
25768,Sadie Thompson (1928),1928,6,3.5,3.438767702993019,0,Drama
25787,Rasputin and the Empress (1932),1932,6,3.1666666666666665,3.1530534172787332,0,Drama
25809,"Lawless Frontier, The (1934)",1934,6,2.8333333333333335,2.867339131564447,1,Romance|Western
25816,Bonnie Scotland (Heroes of the Regiment) (1935),1935,6,3.0,3.0101962744215904,4,Comedy
25871,In the Navy (1941),1941,6,3.3333333333333335,3.295910560135876,0,Comedy|Musical
25910,"White Cliffs of Dover, The (1944)",1944,6,3.25,3.2244819887073044,1,Drama|Romance|War
25936,"Babe Ruth Story, The (1948) ",,6,2.5,2.5816248458501616,0,Drama
26050,North West Frontier (1959),1959,6,3.4166666666666665,3.367339131564447,1,Adventure|Drama|War
26063,Sunrise at Campobello (1960),1960,6,3.0833333333333335,3.0816248458501616,0,Drama
26127,"Visit, The (1964)",1964,6,3.0,3.0101962744215904,4,Drama
26221,Dirty Dingus Magee (1970),1970,6,2.5833333333333335,2.6530534172787332,1,Comedy|Western
26519,Next of Kin (1984),1984,6,3.5,3.438767702993019,4,Comedy|Drama
26670,Rikyu (1989),1989,6,3.3333333333333335,3.295910560135876,4,Drama
26723,Delusion (1991),1991,6,2.8333333333333335,2.867339131564447,2,Crime|Drama|Thriller
26766,"Oak, The (Balanta) (1992)",1992,6,3.4166666666666665,3.367339131564447,4,Comedy|Drama
27273,Crane World (Mundo grúa) (1999),1999,6,3.1666666666666665,3.1530534172787332,4,Comedy|Drama
27307,Night of the Day of the Dawn of the Son of the Bride of the Return of the Terror (1991),1991,6,1.8333333333333333,2.0101962744215904,3,Comedy|Horror
27475,Soft Shell Man (Un crabe dans la tête) (2001),2001,6,3.4166666666666665,3.367339131564447,4,Drama|Romance
27606,"Third Wave, The (Tredje vågen, Den) (2003)",2003,6,2.8333333333333335,2.867339131564447,3,Action|Thriller
32062,Courage Mountain (1990),1990,6,2.9166666666666665,2.938767702993019,6,Adventure|Children|Drama
32478,"Arrow, The (1997)",1997,6,3.25,3.2244819887073044,4,Drama
32724,Ghosts... of the Civil Dead (1988),1988,6,2.5,2.5816248458501616,2,Crime|Drama
32959,Boy (Shônen) (1969),1969,6,3.5833333333333335,3.5101962744215904,0,Drama
32972,Dr. Akagi (Kanzo sensei) (1998),1998,6,3.3333333333333335,3.295910560135876,1,Comedy|Drama|War
33426,9 Souls (Nain souruzu) (2003),2003,6,3.75,3.6530534172787332,4,Drama
33921,Retrogade (2004),2004,6,1.8333333333333333,2.0101962744215904,3,Action|Adventure|Sci-Fi
33958,Bordertown (1935),1935,6,3.1666666666666665,3.1530534172787332,2,Crime|Drama
35640,"Last of Mrs. Cheyney, The (1937)",1937,6,3.1666666666666665,3.1530534172787332,4,Comedy|Drama
35681,Koti-ikävä (2005),2005,6,3.0,3.0101962744215904,0,Drama
37058,"Edge of the World, The (1937)",1937,6,3.3333333333333335,3.295910560135876,4,Drama|Romance
37113,Golden Boy (1939),1939,6,3.0833333333333335,3.0816248458501616,4,Drama
37960,Book of Love (2004),2004,6,2.75,2.795910560135876,4,Comedy|Drama
38884,"Mating Game, The (1959)",1959,6,3.5,3.438767702993019,0,Comedy|Romance
43624,Here Comes the Groom (1951),1951,6,2.8333333333333335,2.867339131564447,4,Comedy|Musical|Romance
43633,"Lt. Robin Crusoe, U.S.N. (1966)",1966,6,3.4166666666666665,3.367339131564447,0,Adventure|Comedy
44825,"Brotherhood of Justice, The (1986)",1986,6,3.3333333333333335,3.295910560135876,3,Action|Drama|Thriller
45581,Shanghai Dreams (Qing hong) (2005),2005,6,2.9166666666666665,2.938767702993019,4,Drama
46008,Sister Kenny (1946),1946,6,3.3333333333333335,3.295910560135876,0,Drama
46318,Blessed Event (1932),1932,6,3.1666666666666665,3.1530534172787332,0,Comedy|Drama
46753,I Walk the Line (1970),1970,6,3.1666666666666665,3.1530534172787332,4,Drama
47237,Black Gold (2006),2006,6,3.4166666666666665,3.367339131564447,5,Documentary
48299,Piccadilly (1929),1929,6,2.8333333333333335,2.867339131564447,2,Crime|Drama
49082,Arizona (1940),1940,6,2.8333333333333335,2.867339131564447,1,Western
49759,Lost Horizon (1973),1973,6,2.75,2.795910560135876,6,Adventure|Drama|Fantasy|Musical|Romance
51106,Shooting Gallery (2005),2005,6,2.5833333333333335,2.6530534172787332,2,Crime|Drama|Thriller
51921,Hipnos (2004),2004,6,2.8333333333333335,2.867339131564447,3,Horror|Thriller
52106,"Silence, The (Sokout) (1998)",1998,6,3.4166666666666665,3.367339131564447,4,Drama
52173,Ladies in Retirement (1941),1941,6,3.3333333333333335,3.295910560135876,0,Drama
53187,Beauty in Trouble (Kráska v nesnázích) (2006),2006,6,3.8333333333333335,3.7244819887073044,4,Drama
55460,And the Pursuit of Happiness (La poursuite du bonheur) (1986),1986,6,3.6666666666666665,3.5816248458501616,5,Documentary
55740,Last Hero in China (Wong Fei Hung ji Tit gai dau ng gung) (1993),1993,6,3.4166666666666665,3.367339131564447,4,Action|Comedy
55888,"Dawn Rider, The (1935)",1935,6,3.1666666666666665,3.1530534172787332,1,Western
56313,"Shepherd of the Hills, The (1941)",1941,6,2.6666666666666665,2.7244819887073044,0,Drama
57439,"Sensation of Sight, The (2006)",2006,6,3.8333333333333335,3.7244819887073044,0,Drama
57468,Viva Villa! (1934),1934,6,2.75,2.795910560135876,1,Western
58061,Four Sons (1928),1928,6,3.3333333333333335,3.295910560135876,0,Drama
58136,Great World of Sound (2007),2007,6,2.9166666666666665,2.938767702993019,4,Comedy
58534,Stupid Boy (Garçon stupide) (2004),2004,6,3.0833333333333335,3.0816248458501616,4,Drama
59858,Steamboat Round the Bend (1935),1935,6,3.5,3.438767702993019,0,Comedy|Drama
59867,Lonelyhearts (1958),1958,6,2.9166666666666665,2.938767702993019,2,Drama|Film-Noir
60237,Dog Day (Canicule) (1984),1984,6,2.5833333333333335,2.6530534172787332,2,Action|Crime|Drama|Thriller
60356,Two Women (2000),2000,6,3.25,3.2244819887073044,4,Drama
60494,Borderline (1950),1950,6,3.25,3.2244819887073044,2,Crime|Drama|Romance
61475,August Evening (2007),2007,6,3.8333333333333335,3.7244819887073044,4,Drama
62206,Supermarket Woman (Sûpâ no onna) (1996),1996,6,3.3333333333333335,3.295910560135876,4,Comedy
62953,Resistance (2003),2003,6,2.9166666666666665,2.938767702993019,1,Drama|Romance|War
63468,Restaurant (1998),1998,6,2.9166666666666665,2.938767702993019,4,Drama
63758,Casanova '70 (1965),1965,6,2.8333333333333335,2.867339131564447,4,Comedy|Drama
63772,Bullfighter and the Lady (1951),1951,6,3.25,3.2244819887073044,4,Action|Drama|Romance
64424,Dallas: War of the Ewings (1998),1998,6,1.6666666666666667,1.8673391315644474,0,Drama
64427,Much Ado About Something (2001),2001,6,3.5,3.438767702993019,5,Documentary
65033,Girls Rock! (2007),2007,6,3.0,3.0101962744215904,5,Documentary
65263,High and Dizzy (1920),1920,6,2.6666666666666665,2.7244819887073044,0,Comedy
66437,Man in the Chair (2007),2007,6,3.4166666666666665,3.367339131564447,4,Comedy|Drama
66932,Dead Silent (1999),1999,6,1.75,1.9387677029930188,3,Thriller
67845,My Friend Henry (Ystäväni Henry) (2004),2004,6,3.5833333333333335,3.5101962744215904,4,Children|Drama
68216,"Strong Man, The (1926)",1926,6,3.0,3.0101962744215904,4,Comedy
68265,"Days Between, The (In den Tag hinein) (2001)",2001,6,3.25,3.2244819887073044,4,Drama
68590,Horrorvision (2001),2001,6,2.75,2.795910560135876,3,Horror
68664,Breaking the Rules (1992),1992,6,3.0833333333333335,3.0816248458501616,4,Comedy|Drama
68676,"Murder of Fred Hampton, The (1971)",1971,6,3.8333333333333335,3.7244819887073044,5,Crime|Documentary
68833,How to Cook Your Life (2007),2007,6,3.4166666666666665,3.367339131564447,5,Documentary
68897,"Man with Bogart's Face, The (1980)",1980,6,2.8333333333333335,2.867339131564447,4,Comedy
69042,Flash Gordon's Trip to Mars (1938),1938,6,3.0833333333333335,3.0816248458501616,3,Action|Sci-Fi
69203,Show (2003),2003,6,3.4166666666666665,3.367339131564447,2,Comedy|Crime|Drama
69518,Pornorama (2007),2007,6,2.0833333333333335,2.2244819887073044,0,Comedy
69652,120 (2008),2008,6,2.25,2.367339131564447,1,Drama|War
69670,Final Approach (1991),1991,6,2.4166666666666665,2.5101962744215904,3,Sci-Fi|Thriller
69878,Who Killed Nancy? (2009),2009,6,2.8333333333333335,2.867339131564447,5,Documentary
69979,Haaveiden kehä (2002),2002,6,3.1666666666666665,3.1530534172787332,4,Drama
70008,Kill Your Darlings (2006),2006,6,2.4166666666666665,2.5101962744215904,4,Comedy|Drama
70237,Moonshot (2009),2009,6,2.8333333333333335,2.867339131564447,4,Drama
70370,The Boys from Fengkuei (1983),1983,6,3.8333333333333335,3.7244819887073044,4,Drama
70792,Vengeance Valley (1951),1951,6,2.6666666666666665,2.7244819887073044,1,Western
70797,"Hurricane Express, The (1932)",1932,6,2.5,2.5816248458501616,2,Adventure|Crime|Drama
70891,Tribute (2009),2009,6,2.8333333333333335,2.867339131564447,0,Drama|Mystery|Romance
71114,Brain Drain (2009),2009,6,2.0833333333333335,2.2244819887073044,4,Comedy|Romance
71216,"Great Gabbo, The (1929)",1929,6,2.1666666666666665,2.295910560135876,4,Drama|Musical|Romance
71402,3 Ring Circus (1954),1954,6,2.4166666666666665,2.5101962744215904,0,Comedy
71458,The Five Man Army (1969),1969,6,3.0,3.0101962744215904,1,Western
71606,"Life is a Bed of Roses (Vie est un roman, La) (1983)",1983,6,3.0833333333333335,3.0816248458501616,4,Fantasy|Musical
71748,Georg (2007),2007,6,2.8333333333333335,2.867339131564447,0,Drama|Musical
71865,Rich in Love (1993),1993,6,3.0,3.0101962744215904,0,Drama
71986,"Hour of the Furnaces, The (Hora de los hornos, La) (1968)",1968,6,3.75,3.6530534172787332,5,Documentary|War
72027,Korczak (1990),1990,6,3.75,3.6530534172787332,1,Drama|War
72216,Fun is Beautiful (1980),1980,6,3.8333333333333335,3.7244819887073044,4,Comedy
72388,Sunday (1997),1997,6,3.3333333333333335,3.295910560135876,4,Drama|Romance
72621,"Man with No Shadow, The (Homme sans ombre, L') (2004)",2004,6,2.8333333333333335,2.867339131564447,6,Animation|Drama
72645,"Tale of the Wind, A (Histoire de vent, Une) (1988)",1988,6,3.1666666666666665,3.1530534172787332,5,Documentary
72649,"Ceremony, The (Gishiki) (1971)",1971,6,4.166666666666667,4.01019627442159,4,Comedy|Drama
72678,"Région centrale, La (1971)",1971,6,3.25,3.2244819887073044,4,Drama
72866,Sandra of a Thousand Delights (Vaghe stelle dell'Orsa...) (1965),1965,6,3.75,3.6530534172787332,0,Drama
72960,Nasty Old People (2009),2009,6,3.0,3.0101962744215904,4,Drama
73137,Variety (Varieté) (1925),1925,6,3.75,3.6530534172787332,2,Crime|Drama|Romance
73708,Macheads (2009),2009,6,2.5833333333333335,2.6530534172787332,1,Documentary
73780,"Golden Thread, The (Subarnarekha) (1965)",1965,6,3.5833333333333335,3.5101962744215904,4,Drama
73919,The Escape (1978),1978,6,3.4166666666666665,3.367339131564447,4,Comedy
